timestamp,open,high,low,close,volume
2022-03-15,14.9100,15.8000,14.9000,15.5700,76398350
2022-03-14,14.0400,14.8300,13.7000,14.2500,53284254
2022-03-11,14.4000,14.5600,13.9000,14.0200,48409529
2022-03-10,13.8200,14.4400,13.4600,14.2000,56571682
2022-03-09,14.4400,14.7500,14.0500,14.3000,88884229
2022-03-08,13.0350,14.2700,12.4401,13.5100,88067102
2022-03-07,14.3200,14.6200,12.7700,12.8400,89360330
2022-03-04,15.2700,15.4799,14.4200,14.5900,76388689
2022-03-03,16.6300,16.7500,15.6100,15.7100,47575090
2022-03-02,16.5000,16.9200,16.2903,16.3700,43654285
2022-03-01,16.9700,17.0700,16.0800,16.2900,50513652
2022-02-28,17.0400,17.4250,16.5500,17.2500,51465660
2022-02-25,17.1600,17.7300,16.9900,17.4600,43874112
2022-02-24,15.6600,17.0000,15.4800,16.9600,56881501
2022-02-23,17.6200,17.7600,16.6100,16.6400,35359077
2022-02-22,17.4400,17.9500,17.2900,17.4300,32240929
2022-02-18,18.2200,18.4100,17.7500,17.8700,30507535
2022-02-17,18.5350,18.6700,18.0300,18.2200,29950293
2022-02-16,18.5650,19.1100,18.5000,18.8200,30557521
2022-02-15,18.3150,18.9050,18.1200,18.8400,46528684
2022-02-14,17.8500,18.3050,17.3500,17.4300,37446629
2022-02-11,18.5900,18.9771,17.4400,17.6100,50338913
2022-02-10,18.4200,19.0800,18.3500,18.7100,36411849
2022-02-09,18.4500,18.9700,18.3500,18.7600,42407271
2022-02-08,17.4000,18.2800,17.2100,18.2600,46702470
2022-02-07,16.6900,17.5050,16.6400,17.2800,52927528
2022-02-04,16.5400,16.5650,16.0400,16.4500,38585193
2022-02-03,16.6500,17.1750,16.5450,16.5700,30642813
2022-02-02,16.8800,17.1450,16.4900,16.9600,37904187
2022-02-01,16.5600,16.9650,16.4114,16.8300,30798782
2022-01-31,15.5500,16.4700,15.4000,16.4700,35533507
2022-01-28,15.6700,15.7800,14.9050,15.6400,51662636
2022-01-27,16.4250,16.8400,15.6226,15.7800,43507377
2022-01-26,16.7000,16.9700,16.1350,16.2400,39331762
2022-01-25,16.0500,16.5400,15.8900,16.4600,42471591
2022-01-24,15.8500,16.4400,15.3800,16.4100,60008675
2022-01-21,16.7700,16.7800,16.0900,16.3000,52547514
2022-01-20,17.6300,17.7326,16.6829,16.7600,54892831
2022-01-19,17.9000,17.9100,17.2900,17.3100,35682549
2022-01-18,18.2300,18.6100,17.7700,17.9000,38972456
2022-01-14,19.1100,19.1600,18.4000,18.4900,44983138
2022-01-13,18.7300,19.7597,18.6300,19.3400,55911766
2022-01-12,19.1600,19.2550,18.3500,18.5000,41140852
2022-01-11,18.8800,19.2050,18.7100,19.0200,22414201
2022-01-10,19.2400,19.3900,18.6800,18.7900,25707705
2022-01-07,18.7500,19.5900,18.5800,19.2800,42399468
2022-01-06,18.8900,19.0599,18.3500,18.5700,19097700
2022-01-05,19.1300,19.3850,18.5100,18.6800,34447891
2022-01-04,19.2150,19.4600,18.8504,19.0200,29266598
2022-01-03,18.2300,19.1800,18.2000,18.7500,42891313
2021-12-31,18.0700,18.3600,17.9300,17.9600,20470143
2021-12-30,17.9750,18.3800,17.9600,18.0700,28158242
2021-12-29,18.4000,18.4300,17.9900,18.0500,22626993
2021-12-28,18.0300,18.6400,17.9200,18.5400,28263648
2021-12-27,17.6600,18.2400,17.5450,18.1700,28059320
2021-12-23,18.5900,18.7200,18.1500,18.2600,32321000
2021-12-22,18.1800,18.5000,17.9100,18.2600,29522971
2021-12-21,17.4500,18.4600,17.4000,18.1200,47591991
2021-12-20,16.5000,17.7800,16.4550,17.3000,44479128
2021-12-17,16.6600,17.3000,16.4000,16.9500,41934268
2021-12-16,17.2500,17.3900,16.4300,16.5200,31751182
2021-12-15,16.9500,17.0900,16.2750,16.9900,39939386
2021-12-14,16.8150,17.4699,16.8050,16.9100,30171335
2021-12-13,17.5500,17.6500,16.8500,17.1200,40783887
2021-12-10,18.0700,18.1300,17.6250,18.0100,28696051
2021-12-09,18.0400,18.2900,17.8496,18.1400,36027707
2021-12-08,17.9600,18.8700,17.8800,18.2300,46340616
2021-12-07,18.3200,18.7100,17.7200,17.8900,50249937
2021-12-06,16.9500,18.5400,16.9100,17.9300,74005548
2021-12-03,17.2700,17.2900,16.3400,16.6200,57883988
2021-12-02,16.4900,17.4400,16.1500,17.4200,58808870
2021-12-01,17.9400,18.2400,16.2600,16.2800,82341754
2021-11-30,17.4400,17.7400,16.9200,17.6900,49870124
2021-11-29,18.1500,18.2600,17.4200,17.7400,42940273
2021-11-26,18.2700,18.2700,16.9000,17.7500,84177492
2021-11-24,19.3250,19.5499,19.0700,19.4600,21323285
2021-11-23,19.7512,20.1409,19.3200,19.4700,30427254
2021-11-22,19.5600,19.7600,19.0500,19.6300,33220552
2021-11-19,19.1400,19.4400,18.9400,19.2800,31259844
2021-11-18,19.8700,19.9300,19.1350,19.3900,31051923
2021-11-17,19.7100,20.0600,19.5800,19.8600,17862793
2021-11-16,20.2300,20.2450,19.5400,19.8400,36075219
2021-11-15,20.4000,20.5650,20.2000,20.3200,20873998
2021-11-12,21.3400,21.3550,20.0600,20.2900,48077113
2021-11-11,21.6000,21.7900,21.3000,21.3300,18499307
2021-11-10,21.8300,22.0300,21.4500,21.5700,22330903
2021-11-09,22.1200,22.3299,21.7000,22.2600,21830753
2021-11-08,22.1900,22.3500,21.8400,22.2500,35774432
2021-11-05,21.9100,22.0600,21.2600,21.8200,58082518
2021-11-04,20.7300,20.8400,20.3500,20.6300,23940519
2021-11-03,19.8200,20.6700,19.7250,20.6300,35014076
2021-11-02,19.6700,19.8900,19.5700,19.8300,19628885
2021-11-01,19.0900,19.7800,18.8745,19.7700,32092531
2021-10-29,19.1800,19.4450,19.0050,19.2000,21678965
2021-10-28,19.1100,19.2400,18.8500,19.1900,26506932
2021-10-27,19.4500,19.5700,18.9700,19.0300,22215029
2021-10-26,19.3400,19.8150,19.2400,19.3900,31007874
2021-10-25,19.1600,19.3000,18.9000,19.2300,27977644
2021-10-22,19.7200,19.7600,19.0300,19.1500,36948175
2021-10-21,19.6200,20.0100,19.5000,19.8900,29224661
