timestamp,open,high,low,close,volume
2022-03-15,80.7900,82.4850,80.2200,82.1000,1549929
2022-03-14,83.7200,84.5000,79.7400,80.3900,3206472
2022-03-11,82.9000,84.3700,82.5000,84.1000,1991931
2022-03-10,80.7400,82.8500,80.5300,82.6200,1932350
2022-03-09,80.6100,81.6899,80.0900,80.7800,1053065
2022-03-08,78.7200,80.3900,78.4000,78.9200,1883897
2022-03-07,79.8900,80.1600,78.1350,78.6200,1678543
2022-03-04,80.0100,81.2500,79.0100,80.3500,1185053
2022-03-03,81.4300,82.3600,80.2300,80.7600,1341339
2022-03-02,78.1700,81.8000,78.1700,81.1000,1739156
2022-03-01,78.2900,79.1100,76.5900,77.3300,1860605
2022-02-28,78.8700,79.1450,76.7400,78.3800,2399328
2022-02-25,79.5100,81.7000,79.0250,80.1400,2516442
2022-02-24,72.8050,79.3650,72.0400,79.2900,6421881
2022-02-23,86.7800,86.9799,83.6000,84.0900,2663560
2022-02-22,90.5500,91.1400,85.7600,86.1200,2841186
2022-02-18,91.5000,92.4000,90.0350,90.9000,1969667
2022-02-17,90.5900,91.9800,90.3700,91.0700,1483165
2022-02-16,90.4000,91.8700,89.8800,91.5500,1154834
2022-02-15,89.2400,90.5500,89.0000,90.4700,1248961
2022-02-14,89.3500,89.5600,86.9000,87.7900,1403958
2022-02-11,90.3000,91.0750,88.4500,89.0800,1408187
2022-02-10,90.1300,91.9900,89.5900,90.0500,1321402
2022-02-09,89.4500,92.0600,89.4500,91.7000,1395047
2022-02-08,87.5900,89.2800,87.2300,89.1100,952582
2022-02-07,88.0000,88.0800,87.0300,87.3300,1301634
2022-02-04,87.8400,88.4600,86.3500,87.6300,853759
2022-02-03,87.8400,89.6800,87.7200,87.9600,1107016
2022-02-02,87.2500,88.9500,86.4800,88.6600,2469853
2022-02-01,86.6800,87.5800,85.9550,87.0100,3235694
2022-01-31,86.0300,86.8900,85.4100,86.5100,2136037
2022-01-28,83.8200,86.4200,83.0000,86.3700,1504416
2022-01-27,85.5400,87.2600,83.4100,83.8300,2222352
2022-01-26,87.2900,87.7200,83.6800,84.6400,2354907
2022-01-25,85.5600,87.3200,83.2800,85.7200,2214238
2022-01-24,83.5700,86.6200,82.4900,86.5200,2951830
2022-01-21,87.0400,88.0800,83.8200,84.2800,2927294
2022-01-20,90.4000,90.8700,87.6300,87.8000,2587101
2022-01-19,93.3500,94.4000,89.2900,89.4100,1920777
2022-01-18,94.9100,95.4600,92.9400,93.3200,1292051
2022-01-14,96.6600,96.8200,94.4600,95.4100,1659587
2022-01-13,95.2500,96.3100,94.4400,95.4800,2413206
2022-01-12,95.1300,96.6100,94.4450,94.7000,1759934
2022-01-11,93.5000,95.0900,93.1550,95.0200,1873935
2022-01-10,91.5000,93.3000,90.1900,93.2000,3615425
2022-01-07,93.2400,93.9000,92.0200,92.2400,1776257
2022-01-06,92.6100,93.7800,91.6150,93.2400,1535318
2022-01-05,94.3900,94.7400,92.6000,92.6500,2026246
2022-01-04,92.6400,95.2300,92.6100,94.2000,1954501
2022-01-03,92.0600,92.8300,91.6100,92.3900,1012823
2021-12-31,91.7900,92.6000,91.7400,91.9900,661164
2021-12-30,93.0700,93.3800,91.5200,91.6900,618737
2021-12-29,93.4000,94.1300,93.0200,93.1800,1150489
2021-12-28,93.3300,93.7500,92.6050,93.2600,620356
2021-12-27,90.6500,93.3700,90.1800,93.3400,858221
2021-12-23,90.1400,91.3000,90.0000,90.6300,1583336
2021-12-22,90.0000,90.2250,89.1700,89.9000,1348688
2021-12-21,88.5900,89.9300,87.7200,89.9000,1310258
2021-12-20,86.7800,87.6900,86.0800,87.5300,1405511
2021-12-17,87.9400,89.0900,87.2200,88.0600,3207219
2021-12-16,88.7800,90.2800,88.0100,88.1500,1001320
2021-12-15,87.6500,88.8100,86.7000,88.7000,1345576
2021-12-14,87.0000,88.0900,86.4000,86.8400,1302163
2021-12-13,90.5000,90.8400,87.1100,87.1900,2002112
2021-12-10,90.1300,90.3800,88.0400,89.3200,1405250
2021-12-09,89.6900,90.5800,88.9700,89.3100,1655440
2021-12-08,91.1400,91.1400,89.5100,89.8100,890812
2021-12-07,88.8900,91.0050,88.2500,90.6700,1238379
2021-12-06,91.0000,91.0000,88.0000,88.2000,1576649
2021-12-03,90.2400,91.4100,88.9612,90.0500,1897813
2021-12-02,89.2100,90.9800,87.9600,90.1800,1944511
2021-12-01,89.5000,92.6190,84.7400,89.4600,5918904
2021-11-30,91.1300,92.3500,88.7700,88.8800,3771286
2021-11-29,88.7300,92.0100,88.7300,91.5200,2677910
2021-11-26,87.6700,89.1800,87.1600,88.3200,1084031
2021-11-24,87.0650,89.9600,86.9650,89.7800,2624625
2021-11-23,86.6400,87.2200,85.5000,86.7600,1341527
2021-11-22,86.2600,87.6200,85.5500,86.1900,2371538
2021-11-19,87.7300,87.7300,85.9600,86.0000,1899632
2021-11-18,88.0100,88.2900,84.1300,87.3200,2394734
2021-11-17,88.7600,89.8650,87.9050,87.9600,1365988
2021-11-16,88.8800,89.0800,88.0500,88.7400,1260426
2021-11-15,90.1400,90.5300,87.6200,88.8600,1815926
2021-11-12,91.9800,92.1900,89.4900,89.7900,1483969
2021-11-11,91.8600,92.6100,91.5800,91.9300,716207
2021-11-10,91.6700,92.0900,91.0900,91.4200,874929
2021-11-09,91.8350,92.7900,90.8400,91.8000,697399
2021-11-08,91.3300,92.6500,91.2600,91.8900,939920
2021-11-05,90.8700,91.9100,90.6700,91.0500,1265604
2021-11-04,90.2300,91.9000,89.8180,90.7000,1606801
2021-11-03,90.5100,90.5100,88.7150,90.0000,2091382
2021-11-02,90.7600,90.9900,89.9600,90.2600,1501135
