timestamp,open,high,low,close,volume
2022-03-15,71.0700,74.0000,69.9300,73.7100,7090348
2022-03-14,77.1700,77.1700,72.0481,73.5000,7915115
2022-03-11,80.4900,81.8672,78.6500,79.0400,5690036
2022-03-10,83.6900,84.3600,78.2500,82.9400,10238577
2022-03-09,79.8000,80.8100,77.0000,79.5200,11917672
2022-03-08,82.0000,85.5999,77.7700,82.3700,12840933
2022-03-07,89.5600,92.3200,83.5100,85.4000,12623520
2022-03-04,82.0100,90.9500,81.7300,90.6600,19676804
2022-03-03,82.5300,84.2750,79.4500,82.8900,7513666
2022-03-02,81.0100,83.1600,78.7819,82.5600,10760849
2022-03-01,77.8900,85.7300,77.0600,79.7800,15303424
2022-02-28,77.6500,80.5799,75.0100,75.3400,9363349
2022-02-25,73.1100,78.3800,71.7810,77.8500,7361905
2022-02-24,75.2900,77.4500,69.8500,73.3000,11610911
2022-02-23,74.2500,75.6800,73.1101,75.3200,6588168
2022-02-22,80.0000,80.0800,73.1100,74.0900,8933063
2022-02-18,76.0300,78.3700,75.5500,78.2000,5825344
2022-02-17,77.0600,77.6600,75.4345,76.4700,5515030
2022-02-16,75.0000,77.9500,74.7200,77.8400,7355774
2022-02-15,72.4500,74.1900,70.5600,74.0400,6823367
2022-02-14,74.5400,75.2300,71.9200,73.8600,7813281
2022-02-11,68.9600,74.5000,68.7308,73.5200,9952265
2022-02-10,70.9400,73.7200,70.1200,71.1700,11437736
2022-02-09,69.5200,72.3700,68.9700,71.9100,10244697
2022-02-08,65.8300,71.9700,65.6000,69.9700,16122881
2022-02-07,64.9500,65.7700,63.0200,63.7500,5021855
2022-02-04,62.2600,65.6000,61.8800,64.2200,7161159
2022-02-03,58.9000,63.3600,58.3300,62.7400,8076610
2022-02-02,58.1900,59.5850,57.2500,59.2100,5613758
2022-02-01,57.9900,58.4400,56.7300,58.1700,5939348
2022-01-31,56.9400,57.0200,55.0200,56.7100,7206053
2022-01-28,58.0000,58.3900,55.5800,57.4000,6995278
2022-01-27,60.6000,61.6599,57.4700,58.0300,6445290
2022-01-26,61.5400,63.6400,59.8800,60.7500,9267426
2022-01-25,57.5100,61.6000,56.7608,61.2100,7780587
2022-01-24,53.8100,58.2000,53.2600,58.0200,9209629
2022-01-21,60.0200,60.1500,56.0400,56.2100,11024982
2022-01-20,62.1000,64.2500,59.9700,61.2500,15925959
2022-01-19,61.3900,61.9300,58.8850,59.6300,6881288
2022-01-18,60.5000,61.5600,58.8000,60.0500,5972187
2022-01-14,60.2700,61.4400,59.3400,61.3900,4397108
2022-01-13,61.7500,63.2600,60.3700,60.5100,5769838
2022-01-12,63.6600,64.3700,60.8600,61.8800,6434989
2022-01-11,60.7100,62.2500,59.1200,62.2000,5937078
2022-01-10,61.6200,62.7100,60.4410,61.5400,5653472
2022-01-07,60.1400,62.8900,59.6500,62.3700,8071270
2022-01-06,58.9400,59.4911,57.2500,58.4500,4363058
2022-01-05,58.9500,61.7900,58.4450,58.5500,7599751
2022-01-04,60.6800,61.1500,57.2100,57.5300,7980653
2022-01-03,60.2400,62.6100,60.0900,60.3600,6208442
2021-12-31,59.1600,60.0452,58.7000,59.5800,3938291
2021-12-30,59.6800,61.5900,59.1400,59.2100,4507541
2021-12-29,59.1300,60.1200,58.6700,59.6300,4022735
2021-12-28,59.2800,59.5600,58.5100,59.1900,6002294
2021-12-27,58.3700,59.8600,57.2300,59.8300,6270013
2021-12-23,59.0000,60.5900,58.4600,59.3600,7516371
2021-12-22,56.9300,60.5536,56.6700,59.3100,10594824
2021-12-21,53.8000,57.2400,53.7500,56.7900,10784072
2021-12-20,51.8900,53.3550,51.3600,53.1100,8394528
2021-12-17,52.2600,53.7800,50.8812,53.7300,31780861
2021-12-16,52.0000,54.1500,51.9800,52.5900,12482609
2021-12-15,49.5100,51.0100,48.0450,50.9700,9047608
2021-12-14,48.9600,51.0800,48.4100,50.4600,14668202
2021-12-13,49.2200,50.0500,47.2000,47.7800,4950901
2021-12-10,49.9700,50.1500,47.8400,48.8000,5525355
2021-12-09,47.8000,50.9800,47.3500,49.9800,8731969
2021-12-08,47.0700,48.7350,46.9800,48.5600,5594720
2021-12-07,47.0700,48.0500,46.7300,46.9400,5637731
2021-12-06,44.9200,46.7381,44.1300,45.5600,7116506
2021-12-03,44.7600,44.9200,43.2600,44.0700,5930836
2021-12-02,44.4350,45.2900,43.8201,44.8200,5522504
2021-12-01,47.8900,48.0500,43.7500,43.7800,15223056
2021-11-30,48.7800,49.3800,45.5600,46.5300,9644856
2021-11-29,49.2200,49.9350,47.7790,49.1400,6546723
2021-11-26,47.7400,48.1400,45.8200,47.9500,7291156
2021-11-24,48.8100,51.3350,48.4100,50.4600,7137598
2021-11-23,49.1600,50.2100,48.4500,49.0200,4881724
2021-11-22,47.8000,49.7000,47.3000,48.5100,6379850
2021-11-19,47.3100,48.0800,46.6900,47.6000,5644176
2021-11-18,47.5500,47.8300,46.4900,47.7000,4353631
2021-11-17,48.9100,50.0000,47.6200,47.9200,5365638
2021-11-16,49.8600,50.0000,47.9600,48.2000,8759691
2021-11-15,50.9900,51.0000,49.4400,50.6300,6352096
2021-11-12,50.7300,52.8600,50.3500,51.9200,9250509
2021-11-11,48.5200,51.7100,48.4000,51.2100,14257316
2021-11-10,47.0100,47.6900,45.6000,46.1700,5964765
2021-11-09,48.7200,49.1600,46.7500,47.2400,6945883
2021-11-08,49.2000,50.6200,48.1600,48.8600,10550347
2021-11-05,46.0000,48.1000,46.0000,47.8600,8316982
2021-11-04,47.5000,47.6200,45.2900,46.3700,11378845
2021-11-03,47.2000,48.6500,46.7600,47.4300,6552163
2021-11-02,46.8600,47.4800,45.9000,47.0800,10011170
2021-11-01,46.2200,47.5301,45.2100,46.7300,9324120
2021-10-29,46.0800,47.2100,45.3800,45.9500,6647240
