timestamp,open,high,low,close,volume
2022-03-15,129.2200,131.1500,128.8650,130.2800,1649205
2022-03-14,131.0000,132.2600,126.9000,127.5800,1737149
2022-03-11,135.4300,136.4400,130.1600,130.3100,1815769
2022-03-10,131.4000,134.5200,131.2900,134.3300,1933127
2022-03-09,132.8500,133.9400,131.1900,133.2600,1805585
2022-03-08,128.6400,132.5000,127.5400,129.3200,2375483
2022-03-07,133.5500,133.5500,128.4300,130.3400,2376504
2022-03-04,135.8500,137.1200,132.1400,133.8900,3848511
2022-03-03,133.7300,138.0000,133.4400,137.1700,3592139
2022-03-02,132.6800,133.9600,131.8000,133.1600,1863110
2022-03-01,130.8300,132.9150,130.0850,131.9300,2634071
2022-02-28,132.0300,132.8750,129.1550,130.3600,3096424
2022-02-25,128.8400,133.7500,127.9200,133.7300,3144478
2022-02-24,123.7000,128.6300,123.0600,128.1500,3430243
2022-02-23,129.8800,134.3700,125.9500,126.0000,3938702
2022-02-22,130.8700,132.6899,129.2600,130.4900,3044217
2022-02-18,130.5000,133.4300,130.0000,132.0500,3614196
2022-02-17,134.6400,134.6400,129.7100,130.2500,2577819
2022-02-16,135.5500,135.6000,132.1100,135.1500,3187467
2022-02-15,137.2500,138.0600,134.7300,135.9100,2368248
2022-02-14,136.9600,137.6900,134.1000,135.2100,2205269
2022-02-11,141.1200,142.5100,136.2400,137.2000,1321937
2022-02-10,141.5600,144.0400,140.5800,141.6600,1063719
2022-02-09,142.7300,145.1000,142.1500,144.4400,1216888
2022-02-08,139.1100,141.4100,138.2950,140.8100,1515402
2022-02-07,141.5000,142.4850,139.8100,140.3700,1444112
2022-02-04,141.4800,142.3450,139.6700,141.1200,1087398
2022-02-03,142.0000,143.7800,141.0100,141.7900,914265
2022-02-02,140.9900,144.7600,140.7800,144.2400,1475727
2022-02-01,140.5300,141.2700,138.4500,141.0300,1655987
2022-01-31,137.3200,139.4700,136.9729,139.3200,1702950
2022-01-28,133.0000,137.4000,131.2150,137.0600,2174805
2022-01-27,135.2800,136.3600,131.6800,132.0900,1715819
2022-01-26,135.5400,138.0454,132.2700,133.5100,1999575
2022-01-25,135.3600,136.6200,132.6500,134.5700,1705313
2022-01-24,136.3800,138.4900,131.2800,138.1200,2155299
2022-01-21,139.5400,140.4900,137.4900,137.5100,1878663
2022-01-20,141.3800,143.1400,139.0500,139.4800,1861384
2022-01-19,140.6700,143.6000,140.2600,140.4300,1462159
2022-01-18,142.4200,143.2400,140.3400,140.4700,1852023
2022-01-14,144.0400,145.1500,142.3600,144.6800,2225442
2022-01-13,149.4600,149.5400,144.8500,145.1700,1741764
2022-01-12,147.8000,150.3900,147.5500,149.5100,2250847
